downloadable,free,id,name,url,pdf_url
TRUE,TRUE,712401,Cabled Pompom Hat,https://www.yarnspirations.com/red-heart-cabled-pompom-hat/RHK0116-016824M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw6908e806/PDF/RHK0116-016824M.pdf
TRUE,TRUE,768937,Bulky Cable Brim Hat,https://www.estelleyarns.com/EstellePatterns#,https://www.estelleyarns.com/adminnew/uploads/pattern/pdfs/ep03_cable_brim_hat.pdf
TRUE,TRUE,800516,His or Her Hat,http://www.lionbrand.com/knitting-pattern-his-or-her-hat.html,http://cdn.lionbrand.com/media/patterns/l32418.pdf
TRUE,TRUE,814732,Half Caf Hat,http://www.lionbrand.com/knitting-pattern-half-caf-hat.html,http://cdn.lionbrand.com/media/patterns/l50151a.pdf
TRUE,TRUE,1060860,Darn That Dream Hat,https://www.cascadeyarns.com/pattern/darn-that-dream-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/07/W777_Cascade220Merino_DarnThatDreamHat.pdf
TRUE,TRUE,1091991,Cable Hat,https://www.yarnspirations.com/ca-en/bernat-cable-hat/BRK0116-000433M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwb92f741a/PDF/BRK0116-000433M.pdf
TRUE,TRUE,1094806,Cable and Bobble Hat,https://www.cascadeyarns.com/pattern/cable-and-bobble-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/07/C362_AnthemChunky_CableAndBobbleHat.pdf
TRUE,TRUE,1323860,Sahale Hat,https://www.cascadeyarns.com/pattern/sahale-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/09/DK709_EcoMerinoDK_SahaleHat.pdf
TRUE,TRUE,1323874,True & Faux Cables Hat,https://www.cascadeyarns.com/pattern/true-faux-cables-hat,https://www.cascadeyarns.com/wp-content/uploads/2023/03/A405_Elysian6_TrueFauxCablesHat.pdf
TRUE,TRUE,33132,Natural Cables Hat & Scarf,,http://com.yarnspirations.pattern-pdfs.s3.amazonaws.com/Bernat_Alpaca417_kn_hatscarf.en_US.pdf
TRUE,TRUE,36583,Powerstation Hat,http://www.interweave.com/article/knitting/powerstation-hat-as-seen-on-knitting-daily-tv-episode-205/,http://cdn.makezine.com/make/craft/CRAFT_Magazine_pattern84.pdf
TRUE,TRUE,38016,Seed Stitch Hat #70088A,https://www.lionbrand.com/products/knitting-pattern-seed-stitch-hat-5?_pos=1&_sid=67ad5f0e8&_ss=r,https://cdn.accentuate.io/4679046725725/12378270040157/Knit-Pattern-Seed-Stitch-Hat-70088A-v1591998230726.PDF
TRUE,TRUE,93000,Rose Hill Hat,http://houseonhillroad.typepad.com/my_weblog/2008/10/rose-hill-hat.html,http://houseonhillroad.typepad.com/rosehillhat.pdf
TRUE,TRUE,166786,Felted Pot Hat,,http://web.archive.org/web/20110628000505/http://online-yarns.de/pdf/Strickanleitung/Strickanleitung2008_HW.pdf
TRUE,TRUE,212350,Russian Hat & Stole,https://www.yarnspirations.com/red-heart-russian-hat-stole/RHK0138-023032M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwb322d1de/PDF/RHK0138-023032M.pdf
TRUE,TRUE,222565,"Cable Hat, Mittens, Scarf and Socks",https://www.yarnspirations.com/bernat-cable-hat--mittens--scarf-and-socks/BRK0138-006069M.html#q=Cabled+hat+mittens+&start=3,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw383a0e82/PDF/BRK0138-006069M.pdf
TRUE,TRUE,235838,Snuggle Up Hat & Scarf,https://www.cascadeyarns.com/pattern/snuggle-up-scarf-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/07/C199_BACSnuggleUp.pdf
TRUE,TRUE,298701,New Moon Hat #L10601,https://www.lionbrand.com/products/knitting-pattern-new-moon-hat-1,https://cdn.accentuate.io/4679250837597/12378270040157/Knit-Pattern-New-Moon-Hat-L10601-v1590967058646.PDF
TRUE,TRUE,441975,Cat Hat,https://web.archive.org/web/20140220103935/http://sarahfreemandesigns.wordpress.com/2013/10/16/cat-hat-knitting-pattern/,https://web.archive.org/web/20131202223858/http://www.spinsandneedles.co.uk/alienz/cat-hat.pdf
TRUE,TRUE,522469,Seed Banded Slouch Hat,https://www.lionbrand.com/products/knitting-pattern-seed-b-ed-slouch-hat,https://cdn.accentuate.io/4679429128285/12378270040157/l40138a-v1589594246049.pdf
TRUE,TRUE,1086814,Tallulah's Toque,,https://cdn.shopify.com/s/files/1/0320/5629/files/TALLULAH.pdf?v=1605577385
TRUE,TRUE,3472,One-Skein Hat and Scarf (knit),https://www.lionbrand.com/collections/all-patterns/products/knitting-pattern-one-skein-hat-scarf-1?variant=32420085694557,https://cdn.accentuate.io/4679010353245/12378270040157/30144a-v1592480762340.pdf
TRUE,TRUE,62935,Projective Plane Hat,,http://web.archive.org/web/20040405233628/http://www.math.gatech.edu/~berglund/OneSided/PPHat.pdf
TRUE,TRUE,780842,Badwater Hat,https://www.fancytigercrafts.com/collections/free-patterns/products/badwater-hat-pattern,https://cdn.shopify.com/s/files/1/1332/7337/files/FancyTigerCrafts-BadwaterHat.pdf?2623754083196531311
TRUE,TRUE,1060857,Textured Hat,https://www.cascadeyarns.com/pattern/textured-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/07/W774_Cascade220Merino_TexturedHat.pdf
TRUE,TRUE,1303570,Rebecca’s Slouch,https://www.cascadeyarns.com/pattern/rebeccas-slouch,https://www.cascadeyarns.com/wp-content/uploads/2022/07/W510_Elysian_RebeccasSlouch.pdf
TRUE,TRUE,1093761,Seaside Cabled Hat,https://www.cascadeyarns.com/pattern/seaside-cabled-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/07/A366_AereoTweed_SeasideCabledHat.pdf
TRUE,TRUE,43033,Ponytail Pi Hat,,http://jhkl.files.wordpress.com/2008/01/knitty-kats-ponytail-pi-hat.pdf
TRUE,TRUE,1045333,Bobbie Hat,https://www.cascadeyarns.com/pattern/bobbie-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/07/W800_AndeanDream_BobbieHat.pdf
TRUE,TRUE,5282,Flapper Hat,,http://web.archive.org/web/20061126090850/http://sarawithanh.typepad.com/flapperhat_final.pdf
TRUE,TRUE,1001434,Koala Luv Hat,https://www.cascadeyarns.com/pattern/koala-luv-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/07/DK668_220SuperwashSport_KoalaLuvHat_.pdf
TRUE,TRUE,14752,My Hat of Choice,,http://www.soulemama.com/SouleMamaKnitHat.pdf
TRUE,TRUE,163771,Mickey Mouse Hat,http://sessilifolia.blogspot.com/2010/02/mickey-mouse-hat-pattern.html,http://web.mac.com/ikumikayama/knits/MickeyHatPattern.pdf
TRUE,TRUE,54040,Knit Hat #70436AD / Tweed Beginner's Hat,http://www.lionbrand.com/patterns/70436AD.html,http://www.lionbrand.com/printablePatterns/70436AD.pdf
TRUE,TRUE,72002,Striped Garter Stitch Hat & Scarf (Hat),http://www.lionbrand.com/patterns/kmstripe-garterStitchHat.html,http://cache.lionbrand.com/printablePatterns/kmstripe-garterStitchHat.pdf
TRUE,TRUE,81330,Beginner's Hat and Scarf Set (Hat),http://www.lionbrand.com/knitting-pattern-beginners-hat-scarf-1.html,http://cache.lionbrand.com/printablePatterns/kjtq-hatAndScarf.pdf
TRUE,TRUE,88856,Stained Glass / Wild and Wooly Hat & Scarf (Hat),http://www.lionbrand.com/patterns/kfancyf-hatScarf2.html,http://www.lionbrand.com/printablePatterns/kfancyf-hatScarf2.pdf
TRUE,TRUE,91290,Seed Stitch Hat with Pom Pom,http://www.lionbrand.com/patterns/kbig-seedStitchHat.html,http://www.lionbrand.com/printablePatterns/kbig-seedStitchHat.pdf
TRUE,TRUE,99329,Ear Flap Hat,,https://web.archive.org/web/20081010035512/http://www.coatsandclark.com/NR/rdonlyres/6A451532-DC15-4548-942C-8A73BAB4297B/82108/SB1617.pdf
TRUE,TRUE,120141,Leaf-Topped Hat,https://store.vogueknitting.com/p-3811-leaf-topped-hat.aspx,http://www.vogueknitting.com/patterns/free/2009/vkw08_leaf-topped-hat.pdf
TRUE,TRUE,157233,Into the Woods / Midday Hat & Scarf Set (Hat),https://www.lionbrand.com/products/knitting-pattern-into-the-woods-hat-scarf-set-1,https://cdn.accentuate.io/4679117799517/12378270040157/Knit-Pattern-Into-the-Woods-Hat-and-Scarf-Set-90372AD-v1591680992527.PDF
TRUE,TRUE,168236,Simple Garter Hat,https://www.lionbrand.com/collections/all-patterns/products/knitting-pattern-simple-garter-hat-1?variant=32420374839389,https://cdn.accentuate.io/4679134937181/12378270040157/Knit-Pattern-Simple-Garter-Hat-90624AD-v1593179361777.PDF
TRUE,TRUE,175376,Lake District Hat,https://www.lionbrand.com/products/knitting-pattern-lake-district-hat-1,https://cdn.accentuate.io/4679110656093/12378270040157/Knit-Pattern-Lake-District-Hat-90298AD-v1591814466840.PDF
TRUE,TRUE,182102,Slouchy Hat,https://www.yarnspirations.com/red-heart-knit-slouchy-hat/RHK0116-013951M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw14b74e22/PDF/RHK0116-013951M.pdf
TRUE,TRUE,209116,Schooner Hat,https://www.lionbrand.com/collections/all-patterns/products/knitting-pattern-schooner-hat-1?variant=32420275650653,https://cdn.accentuate.io/4679087718493/12378270040157/Knit-Pattern-Schooner-Hat-80963AD-v1594562368871.PDF
TRUE,TRUE,210668,cool unisex hat,http://emmeviloves.blogspot.com/2010/11/how-to-knit-cool-hat-part-2.html,http://mvloves.files.wordpress.com/2010/11/mvloves_cool_hat.pdf
TRUE,TRUE,210672,Russule Hat,http://leblogdekat.canalblog.com/archives/2010/11/10/19569475.html,http://storage.canalblog.com/32/10/77905/58870803.pdf
TRUE,TRUE,222252,Deer Isle Hat and Scarf (Hat),https://www.lionbrand.com/collections/all-patterns/products/knitting-pattern-deer-isle-hat-scarf-1?variant=32420499423325,https://cdn.accentuate.io/4679183007837/12378270040157/Knit-Pattern-Deer-Isle-Hat-And-Scarf-L0314-v1591537658832.PDF
TRUE,TRUE,224442,Graphite Seed Stitch Hat,https://www.lionbrand.com/products/knitting-pattern-graphite-seed-stitch-hat-1,https://cdn.accentuate.io/4679049511005/12378270040157/Knit-Pattern-Graphite-Seed-Stitch-Hat-70145AD-v1591990721175.PDF
TRUE,TRUE,225156,Cabled Band Hat,https://www.cascadeyarns.com/pattern/cabled-band-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/07/C192_128CabledBandHat.pdf
TRUE,TRUE,225909,Sparkly Hat,,https://web.archive.org/web/20110124215841/http://www.knitrowan.com/editorial-image/pdf/Sparkly_Hat_pattern_text.pdf
TRUE,TRUE,231266,Zigzag Hat,https://www.yarnspirations.com/red-heart-zigzag-hat/RHK0116-023325M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwe4e3a604/PDF/RHK0116-023325M.pdf
TRUE,TRUE,274041,Joline's Knit Hat,http://www.knotsoflove.org/patterns,https://www.dropbox.com/s/4ffelzqq17d9jlb/Jolines-Pattern-Revised-4_2013.pdf?dl=1
TRUE,TRUE,280198,Simple Stranded Hat,http://gosyo.co.jp/english/pattern/eHTML/hat.html,http://www.gosyo.co.jp/img/acrobat/amicomo9/amicomo9-2.pdf
TRUE,TRUE,287792,Cowl and Hat: Hat,http://www.yarnspirations.com/pattern/knitting/cowl-and-hat,http://www.yarnspirations.com/assets/files/pattern-files/pdf/Bernat_Rovingweb3_kn_cowl.en_US.pdf
TRUE,TRUE,291242,Rosy Ribbed Hat,https://www.lionbrand.com/products/knitting-pattern-rosy-ribbed-hat-1,https://cdn.accentuate.io/4679248314461/12378270040157/Knit-Pattern-Rosy-Ribbed-Hat-L10534-v1591030550359.PDF
TRUE,TRUE,292684,Statement Hat,https://www.lionbrand.com/products/knitting-pattern-statement-hat-1,https://cdn.accentuate.io/4679004225629/12378270040157/Knit-Pattern-Statement-Hat-90537-v1592680644357.PDF
TRUE,TRUE,296148,Cables and Lace Hat,http://www.lionbrand.com/patterns/L10310.html,http://www.lionbrand.com/printablePatterns/L10310.pdf
FALSE,TRUE,300427,Lazy Lace Like Hat,https://knitbugs.wordpress.com/2012/02/15/lazy-lace-like-hat/,http://knitbugs.files.wordpress.com/2012/02/lazy-lace-like-hat.pdf
TRUE,TRUE,305814,Romancing the Hat,https://www.yarnspirations.com/red-heart-romancing-the-hat/RHK0116-021548M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwb45da075/PDF/RHK0116-021548M.pdf
TRUE,TRUE,315415,Simple Hat #L10365,https://www.lionbrand.com/products/knitting-pattern-simple-hat-2,https://cdn.accentuate.io/4679233110109/12378270040157/l10365a-v1591358308002.pdf
TRUE,TRUE,326939,Basic Hat / Radiant Hat,https://www.lionbrand.com/products/knitting-pattern-radiant-hat-2,https://cdn.accentuate.io/4679195099229/12378270040157/Knit-Pattern-Radiant-Hat-L0507-v1591573373523.PDF
TRUE,TRUE,334653,Welt Hat,https://www.yarnspirations.com/patons-welt-hat/PAK0116-000318M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw029c117b/PDF/PAK0116-000318M.pdf
TRUE,TRUE,336936,Chinese Lantern Hat,https://store.vogueknitting.com/p-3859-chinese-lantern-hat.aspx,http://www.spudandchloe.com/blog/wp-content/uploads/2012/08/ChineseLanternHat.pdf
TRUE,TRUE,348911,Geaux Tigers Hat,http://www.lionbrand.com/patterns/L10589.html,http://www.lionbrand.com/printablePatterns/L10589.pdf
TRUE,TRUE,351118,Blue Fir Hat,http://www.yarnspirations.com/pattern/knitting/blue-fir-hat,http://www.yarnspirations.com/assets/files/pattern-files/pdf/Patons_ClassicWoolRovingweb4_kn_hat.en_US.pdf
TRUE,TRUE,357346,Capelet and Hat (HAT),,https://s3.amazonaws.com/spinrite/pdf/WEB-B-BOA-CAPELETANDHAT-ENG.pdf
TRUE,TRUE,358290,Ripple Hat,http://www.yarnspirations.com/pattern/knitting/ripple-hat,http://www.yarnspirations.com/assets/files/pattern-files/%5Bnode%3Aid%5D/pdf/en/WEB-P-CWWOR-K-RippleHat.pdf
TRUE,TRUE,366824,Cozy Cuffed Hat,http://www.lionbrand.com/patterns/L10585.html,http://cache.lionbrand.com/printablePatterns/L10585.pdf
TRUE,TRUE,374679,Cozy Lined Hat,http://www.lionbrand.com/patterns/L10367.html,http://www.lionbrand.com/printablePatterns/L10367.pdf
TRUE,TRUE,385437,Dangling Hat,https://alpiknit.wordpress.com/portfolio/dangling-hat-for-skiers/,https://alpiknit.files.wordpress.com/2013/02/dangling-hat.pdf
TRUE,TRUE,418196,First Fall Knit Hat,https://www.lionbrand.com/products/knitting-pattern-first-fall-knit-hat-1,http://cache.lionbrand.com/printablePatterns/90379AD.pdf
TRUE,TRUE,419909,Zig Zag Accessories: Hat,http://www.lionbrand.com/patterns/kwetq-zigZagAccessories.html,http://www.lionbrand.com/printablePatterns/kwetq-zigZagAccessories.pdf
TRUE,TRUE,423456,Soft Berry Hat,https://www.lionbrand.com/products/knitting-pattern-soft-berry-hat-1,https://cdn.accentuate.io/4679192117341/12378270040157/Knit-Pattern-Soft-Berry-Hat-L0471-v1591007977974.PDF
TRUE,TRUE,423686,Soft Cozy Hat,https://www.lionbrand.com/products/knitting-pattern-soft-cozy-hat-1,https://cdn.accentuate.io/4679256047709/12378270040157/Knit-Pattern-Soft-Cozy-Hat-L10736-v1590930814238.PDF
TRUE,TRUE,425521,"Alaska Poncho and Hat, Women’s Version: Hat",https://www.lionbrand.com/products/knitting-pattern-alaska-poncho-hat-womans-version-1,https://cdn.accentuate.io/4679013040221/12378270040157/40518wa-v1592435202236.pdf
TRUE,TRUE,432604,Lush Warm Hat,http://www.lionbrand.com/patterns/L10440.html,http://www.lionbrand.com/printablePatterns/L10440.pdf
TRUE,TRUE,440528,Elinore hat,http://www.strikkegarnet.dk/webshop/viking-garn/opskriftelinorehue-detail.html,http://www.strikkegarnet.dk/images/stories/virtuemart/product/elinore-hat-v1-a5-uk.pdf
TRUE,TRUE,446683,Famous Designer Hat (Knit),http://www.lionbrand.com/knitting-pattern-famous-designer-hat-1.html,http://www.lionbrand.com/printablePatterns/klsu-pradaHat.pdf
TRUE,TRUE,447426,Take Cover Set: Hat,http://www.lionbrand.com/patterns/50178AD.html,http://www.lionbrand.com/printablePatterns/50178AD.pdf
TRUE,TRUE,448974,Man's Watch Hat,https://www.yarnspirations.com/red-heart-mans-watch-hat/RHK0416-019971V.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw380c21fc/PDF/RHK0416-019970M.pdf
TRUE,TRUE,454023,Soft Pastel Knit Hat,https://www.yarnspirations.com/red-heart-soft-pastel-knit-hat/RHK0116-019911M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw50a7865a/PDF/RHK0116-019911M.pdf
TRUE,TRUE,456436,Lacy Swirls Hat,https://web.archive.org/web/20160315183825/http://www.redheart.co.uk/free-patterns/lacy-swirls-hat,https://web.archive.org/web/20160421202627/http://www.redheart.co.uk/files/patterns/pdf/LW3898EN.pdf
TRUE,TRUE,462028,Braided Cable Hat #L32331,https://www.lionbrand.com/products/knitting-pattern-braided-cable-hat-1,https://cdn.accentuate.io/4679333085277/12378270040157/Knit-Pattern-Braided-Cable-Hat-L32331-v1590764950959.PDF
TRUE,TRUE,46792,Pastaza Hat,,http://www.cascadeyarns.com/patternsFree/A101_PastazaHats.pdf
TRUE,TRUE,86268,Ariosa Colorful Cables Hat,https://web.archive.org/web/20100828222917/http://www.classiceliteyarns.com/WebLetter/58/Issue58.php,https://web.archive.org/web/20100215143658/http://www.classiceliteyarns.com/pdf/AriosaColorfulCables.pdf
TRUE,TRUE,98909,Rushin' Hat,,http://domestically_challenged.typepad.com/Russian%20Hat%20Pattern.pdf
TRUE,TRUE,124656,Windows Pill Box Hat,http://yarncatsfacehuggers.wordpress.com/2009/09/20/yarn-cats-and-facehuggers/,http://yarncatsfacehuggers.files.wordpress.com/2009/09/windows-pill-box-hat.pdf
TRUE,TRUE,159855,Waterbender Hat,http://newandhorrible.wordpress.com/2010/01/18/pattern-waterbender-hat/,http://newandhorrible.files.wordpress.com/2010/01/waterbender-hat-pdf.pdf
TRUE,TRUE,159878,Cable Set: Hat,,https://web.archive.org/web/20091122161315/http://www.patonsyarns.com/newsletters/oct2009/Canadiana_HatMittScarf.pdf?
TRUE,TRUE,161366,Quick Winter Hat,,http://knitlogic.reineman.com/WINTER%20HAT.pdf
TRUE,TRUE,215073,210-211-73 Slouch Hat,http://gosyo.co.jp/english/pattern/eHTML/hat.html,http://www.gosyo.co.jp/img/acrobat/210211/210-211-73.pdf
TRUE,TRUE,263934,F307 Garter Brim Hat,https://www.plymouthyarn.com/f307,https://www.plymouthyarn.com/sites/default/files/Encore%20Mega%20Garter%20Brim%20Hat%20F307_0.pdf
TRUE,TRUE,285708,one ring to rule them - Hat (LOTR),,http://s1.directupload.net/images/111208/sfcuze53.pdf
TRUE,TRUE,285887,Quick & Easy knit In The Round Hat,https://www.yarnspirations.com/red-heart-quick-easy-hat/RHK0116-022506M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw330e6002/PDF/RHK0116-022506M.pdf
TRUE,TRUE,291169,Cable Twist Hat & Scarf Set (Hat),https://www.lionbrand.com/products/knitting-pattern-cable-twist-hat-scarf-set-1?_pos=2&_sid=f08cad862&_ss=r,https://cdn.accentuate.io/4679215317085/12378270040157/Knit-Pattern-Cable-Twist-Hat-and-Scarf-Set-L10163-v1591451477693.PDF
TRUE,TRUE,357567,Pompom Souffle Hat,http://www.yarnspirations.com/pattern/knitting/pompom-souffle-hat,http://www.yarnspirations.com/assets/files/pattern-files/pdf/Bernat_Rovingweb7_kn_hat.en_US.pdf
TRUE,TRUE,454025,Cabled Heart Hat,https://www.yarnspirations.com/red-heart-cabled-heart-hat/RHK0116-020402M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwbdb603eb/PDF/RHK0116-020402M.pdf
TRUE,TRUE,83644,Oops! Mini Earflap Hat,,http://knitology.files.wordpress.com/2008/09/oops-mini-earflap-hat.pdf
TRUE,TRUE,105219,A Practical Animal Cracker Hat,http://sheepishlittleblog.wordpress.com/2009/01/23/500/,http://sheepishlittleblog.files.wordpress.com/2009/01/a-practical-animal-cracker-hat1.pdf
TRUE,TRUE,107848,Cashmere Tweed Helmet Hat,,http://giftable.files.wordpress.com/2012/11/helmet-hat2.pdf
TRUE,TRUE,142632,Bonnet courgette / zucchini hat,http://monsouk.canalblog.com/archives/2009/09/30/15264346.html,http://olivia.ferrand.free.fr/bonnetcourgette.pdf
TRUE,TRUE,155452,Swift River Hat,https://www.lionbrand.com/products/knitting-pattern-swift-river-hat-1,https://cdn.accentuate.io/4679119077469/12378270040157/Knit-Pattern-Swift-River-Hat-90334AD-v1591720219142.PDF
TRUE,TRUE,170019,Camelot Hat,https://www.lionbrand.com/products/knitting-pattern-camelot-hat-2,https://cdn.accentuate.io/4679133298781/12378270040157/Knit-Pattern-Camelot-Hat-90625AD-v1593179181838.PDF
TRUE,TRUE,206705,Plush Cap / Lavish Fur Hat,https://www.lovecrafts.com/en-us/p/plush-cap-in-lion-brand-homespun-and-fun-fur-81034ad,http://www.lionbrand.com/printablePatterns/81034B.pdf
TRUE,TRUE,213178,Phil's cable hat,http://thewoollenhippy.typepad.com/blog/2010/11/the-cable-hat-pattern.html,http://thewoollenhippy.typepad.com/files/phils-cable-hat-pattern.pdf
TRUE,TRUE,234877,New Favorite Spiral Rib Hat,,http://NewFavoriteSpiralRibHat.pdf
TRUE,TRUE,240082,Easy Cuffed Hat,https://www.yarnspirations.com/red-heart-easy-cuffed-hat/RHK0116-022905M.html,http://www.redheart.com/files/patterns/pdf/LW2404.pdf
TRUE,TRUE,268419,Market Day Hat,http://kiwiyarns.wordpress.com/2011/09/18/free-pattern-market-day-hat/,http://kiwiyarns.files.wordpress.com/2011/09/pattern-market-day-hat.pdf
TRUE,TRUE,291684,Tom Hat,http://www.margeausoboti.com/patterns/#/tom-hat/,http://static.squarespace.com/static/52e57f4be4b0e199271f6080/t/52e6bb19e4b0ca589cd30a37/1390852889467/TomHat_MCSknits.pdf
TRUE,TRUE,302988,Beginning Knitter Hat,,https://dl-web.dropbox.com/get/knitwise%20design/Beginning%20Knitter%20Hat%20in%20pdf.pdf?w=193d4758
TRUE,TRUE,303950,Aran Hat,https://www.yarnspirations.com/bernat-aran-hat/BRK0116-008646M.html#q=Aran+hat&start=2,http://www.yarnspirations.com/assets/files/pattern-files/pdf/Bernat_SuperValueweb23_kn_hat.en_US.pdf
TRUE,TRUE,219291,Regal Crown Hat,http://mvmarcz.blogspot.com/2010/12/more-knitting.html,http://www.avernyght.com/crownhat.pdf
TRUE,TRUE,273034,Scarf Hat,http://www.yarnspirations.com/patterns/scarf-hat-1.html,http://com.yarnspirations.pattern-pdfs.s3.amazonaws.com/Scarf+Hat+_+Yarn+_+Free+Knitting+Patterns+_+Crochet+Patterns+_+Yarnspirations.pdf
TRUE,TRUE,450467,Owl hat for big heads,http://linneea.wordpress.com/2013/11/21/ugglemossa/,http://linneea.files.wordpress.com/2013/11/owl-hat.pdf
TRUE,TRUE,283793,Simple Cable Hat,,http://bakingandlife.files.wordpress.com/2011/11/sarahs-simple-cable-hat.pdf
TRUE,TRUE,138869,Scarf and Hat (Hat),http://www.yarnspirations.com/bernat-scarf-and-hat--hat-and-scarf/BRK0116-005110V.html,http://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw7bf1af4e/PDF/BRK0116-005107M.pdf
TRUE,TRUE,140244,Mary Poppins Hat,,http://www.perilouspuppets.com/images/MPhat.pdf
TRUE,TRUE,203469,Android Hat,,http://www.experimentalspace.com/downloads/android_hat_v2.pdf
TRUE,TRUE,330129,Grape Vines Hat,http://crookedcrafts.wordpress.com/2013/06/13/pattern-update-grape-vines-hat/,http://crookedcrafts.files.wordpress.com/2013/06/grape-vines-hat-v2-6-13-13.pdf
TRUE,TRUE,170433,Slouch Hat,https://www.cascadeyarns.com/pattern/slouch-hat,https://www.cascadeyarns.com/wp-content/uploads/2022/08/W262_EcoDuoSlouchHat.pdf
TRUE,TRUE,106290,Scrappy Flap Hat,,http://tiennieknits.typepad.com/files/scrappy-flap-hat-2.pdf
TRUE,TRUE,133924,Cable Hat #4481,https://www.yarnspirations.com/bernat-cable-hat/BRK0116-005105M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwc4ea6569/PDF/BRK0116-005105M.pdf
TRUE,TRUE,155287,Patsy Flapper Hat,,https://www.ravelry.com/dls/laura-mathy-designs/27021?filename=FlapperHat_German_.pdf
TRUE,TRUE,471391,Cabled Hat #L32325,http://www.lionbrand.com/patterns/L32325.html?utm_source=WeeklyStitch02152014&utm_medium=Emails&utm_campaign=Weeklynewsletter&utm_content=,http://www.lionbrand.com/printablePatterns/L32325.pdf
TRUE,TRUE,481020,Comfy Cozy Hat,https://www.yarnspirations.com/red-heart-comfy-cozy-hat/RHK0416-019928M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwd969c3f7/PDF/RHK0416-019928M.pdf
TRUE,TRUE,490843,Bright Cable Hat,https://web.archive.org/web/20160421105203/http://www.redheart.co.uk/free-patterns/bright-cable-hat,https://web.archive.org/web/20160613170212/http://www.redheart.co.uk/files/patterns/pdf/LW4255EN.pdf
TRUE,TRUE,510159,Hey Bro Hat,https://www.yarnspirations.com/caron-hey-bro-hat/CAK0416-006159M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw5ff29e7d/PDF/CAK0416-006159M.pdf
TRUE,TRUE,511562,Cowl and Hat Set: Hat,https://www.yarnspirations.com/bernat-cowl-and-hat/BRK0110-007762M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwfb103b29/PDF/BRK0110-007762M.pdf
TRUE,TRUE,511576,Garter Stitch Pompom Hat,http://www.yarnspirations.com/pattern/knitting/garter-stitch-pompom-hat,http://www.yarnspirations.com/assets/files/pattern-files/%5Bnode%3Aid%5D/pdf/en/WEB-B-SCHNK-K-POMPOMHAT.pdf
TRUE,TRUE,523807,Acorn Hat,http://www.yarnspirations.com/patterns/acorn-hat.html,https://s3.amazonaws.com/spinrite/pdf/WEB-B-MEGABULKY-K-AcornHat.pdf
TRUE,TRUE,533202,F605 Scallop Brim Hat,https://www.plymouthyarn.com/f605,https://www.plymouthyarn.com/sites/default/files/F605-%20Galway%20Roving%20Scallop%20Brim%20hat-final_0.pdf
TRUE,TRUE,547229,Cables and Columns Hat,https://www.premieryarns.com/products/cables-and-columns-hat,https://cdn.shopify.com/s/files/1/1190/0400/files/1039.pdf
TRUE,TRUE,554807,True Colors Hat,http://www.yarnspirations.com/patons-true-colors-hat/PAK0116-001087V.html,http://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw1f82e8bb/PDF/PAK0116-001086M.pdf
TRUE,TRUE,563643,All About the Hat,https://www.yarnspirations.com/red-heart-all-about-the-hat/RHK0416-019056M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dw22b0d06e/PDF/RHK0416-019056M.pdf
TRUE,TRUE,568550,Shaded Mitered Hat,https://www.yarnspirations.com/red-heart-shaded-mitered-hat/RHK0116-019262M.html,https://www.yarnspirations.com/on/demandware.static/-/Sites-master-catalog-spinrite/default/dwee66f645/PDF/RHK0116-019262M.pdf
